Datetime;Energy;Month;Day;Hour
2022-02-03;2,903;2;3;23
2022-02-03;1,899;2;3;24
2022-02-04;0,666;2;4;1
2022-02-04;0,661;2;4;2
2022-02-04;0,717;2;4;3
2022-02-04;0,836;2;4;4
2022-02-04;0,789;2;4;5
2022-02-04;0,709;2;4;6
2022-02-04;0,805;2;4;7
2022-02-04;0,743;2;4;8
2022-02-04;1,067;2;4;9
2022-02-04;1,09;2;4;10
2022-02-04;1,076;2;4;11
2022-02-04;1,156;2;4;12
2022-02-04;1,303;2;4;13
2022-02-04;1,108;2;4;14
2022-02-04;2,56;2;4;15
2022-02-04;3,32;2;4;16
2022-02-04;1,799;2;4;17
2022-02-04;1,657;2;4;18
2022-02-04;1,638;2;4;19
2022-02-04;1,598;2;4;20
2022-02-04;1,824;2;4;21
2022-02-04;1,66;2;4;22
2022-02-04;1,731;2;4;23
2022-02-04;2,827;2;4;24
2022-02-05;1,062;2;5;1
2022-02-05;0,532;2;5;2
2022-02-05;0,591;2;5;3
2022-02-05;0,626;2;5;4
2022-02-05;0,585;2;5;5
2022-02-05;0,654;2;5;6
2022-02-05;0,506;2;5;7
2022-02-05;0,473;2;5;8
2022-02-05;1,015;2;5;9
2022-02-05;0,592;2;5;10
2022-02-05;0,716;2;5;11
2022-02-05;1,551;2;5;12
2022-02-05;1,562;2;5;13
2022-02-05;0,914;2;5;14
2022-02-05;1,162;2;5;15
2022-02-05;1,633;2;5;16
2022-02-05;1,327;2;5;17
2022-02-05;1,017;2;5;18
2022-02-05;0,994;2;5;19
2022-02-05;0,692;2;5;20
2022-02-05;0,871;2;5;21
2022-02-05;1,619;2;5;22
2022-02-05;1,366;2;5;23
2022-02-05;1,281;2;5;24
2022-02-06;1,314;2;6;1
2022-02-06;1,767;2;6;2
2022-02-06;1,014;2;6;3
2022-02-06;0,859;2;6;4
2022-02-06;0,719;2;6;5
2022-02-06;0,805;2;6;6
2022-02-06;0,851;2;6;7
2022-02-06;0,645;2;6;8
2022-02-06;1,004;2;6;9
2022-02-06;1,06;2;6;10
2022-02-06;0,951;2;6;11
2022-02-06;1,502;2;6;12
2022-02-06;1,169;2;6;13
2022-02-06;1,728;2;6;14
2022-02-06;2,389;2;6;15
2022-02-06;2,4;2;6;16
2022-02-06;1,704;2;6;17
2022-02-06;1,826;2;6;18
2022-02-06;1,946;2;6;19
2022-02-06;2,243;2;6;20
2022-02-06;2,371;2;6;21
2022-02-06;1,959;2;6;22
2022-02-06;1,879;2;6;23
2022-02-06;1,448;2;6;24
2022-02-07;0,636;2;7;1
2022-02-07;0,839;2;7;2
2022-02-07;0,684;2;7;3
2022-02-07;0,829;2;7;4
2022-02-07;0,874;2;7;5
2022-02-07;0,741;2;7;6
2022-02-07;0,705;2;7;7
2022-02-07;0,87;2;7;8
2022-02-07;1,7;2;7;9
2022-02-07;3,066;2;7;10
2022-02-07;1,838;2;7;11
2022-02-07;0,808;2;7;12
2022-02-07;1,431;2;7;13
2022-02-07;0,912;2;7;14
2022-02-07;2,046;2;7;15
2022-02-07;1,711;2;7;16
2022-02-07;1,203;2;7;17
2022-02-07;0,936;2;7;18
2022-02-07;1,162;2;7;19
2022-02-07;0,985;2;7;20
2022-02-07;1,375;2;7;21
2022-02-07;1,429;2;7;22
2022-02-07;1,289;2;7;23
2022-02-07;1,547;2;7;24
2022-02-08;0,63;2;8;1
2022-02-08;0,69;2;8;2
2022-02-08;0,607;2;8;3
2022-02-08;0,58;2;8;4
2022-02-08;0,426;2;8;5
2022-02-08;0,685;2;8;6
2022-02-08;0,553;2;8;7
2022-02-08;0,492;2;8;8
2022-02-08;1,873;2;8;9
2022-02-08;1,567;2;8;10
2022-02-08;1,213;2;8;11
2022-02-08;0,993;2;8;12
2022-02-08;0,917;2;8;13
2022-02-08;0,907;2;8;14
2022-02-08;1,969;2;8;15
2022-02-08;1,695;2;8;16
2022-02-08;1,475;2;8;17
2022-02-08;1,096;2;8;18
2022-02-08;1,111;2;8;19
2022-02-08;1,26;2;8;20
2022-02-08;1,712;2;8;21
2022-02-08;1,69;2;8;22
2022-02-08;2,461;2;8;23
2022-02-08;1,871;2;8;24
2022-02-09;1,574;2;9;1
2022-02-09;0,912;2;9;2
2022-02-09;1,11;2;9;3
2022-02-09;0,782;2;9;4
2022-02-09;1,07;2;9;5
2022-02-09;1,08;2;9;6
2022-02-09;0,769;2;9;7
2022-02-09;1,427;2;9;8
2022-02-09;1,502;2;9;9
2022-02-09;0,791;2;9;10
2022-02-09;0,927;2;9;11
2022-02-09;1,057;2;9;12
2022-02-09;0,743;2;9;13
2022-02-09;2,138;2;9;14
2022-02-09;2,594;2;9;15
2022-02-09;2,176;2;9;16
2022-02-09;1,996;2;9;17
2022-02-09;1,234;2;9;18
2022-02-09;1,308;2;9;19
2022-02-09;1,241;2;9;20
2022-02-09;1,413;2;9;21
2022-02-09;1,641;2;9;22
2022-02-09;2,384;2;9;23
2022-02-09;2,518;2;9;24
2022-02-10;1,135;2;10;1
2022-02-10;0,544;2;10;2
2022-02-10;0,728;2;10;3
2022-02-10;0,576;2;10;4
2022-02-10;0,524;2;10;5
2022-02-10;0,673;2;10;6
2022-02-10;0,53;2;10;7
2022-02-10;0,975;2;10;8
2022-02-10;1,328;2;10;9
2022-02-10;1,626;2;10;10
2022-02-10;0,792;2;10;11
2022-02-10;0,716;2;10;12
2022-02-10;0,854;2;10;13
2022-02-10;0,821;2;10;14
2022-02-10;1,303;2;10;15
2022-02-10;1,587;2;10;16
2022-02-10;1,097;2;10;17
2022-02-10;1,016;2;10;18
2022-02-10;1,095;2;10;19
2022-02-10;1,038;2;10;20
2022-02-10;2,139;2;10;21
2022-02-10;2,014;2;10;22
2022-02-10;2,409;2;10;23
2022-02-10;2,05;2;10;24
2022-02-11;1,396;2;11;1
2022-02-11;0,499;2;11;2
2022-02-11;0,495;2;11;3
2022-02-11;0,47;2;11;4
2022-02-11;0,723;2;11;5
2022-02-11;0,512;2;11;6
2022-02-11;0,467;2;11;7
2022-02-11;0,453;2;11;8
2022-02-11;0,742;2;11;9
2022-02-11;0,675;2;11;10
2022-02-11;0,71;2;11;11
2022-02-11;0,569;2;11;12
2022-02-11;0,866;2;11;13
2022-02-11;1,468;2;11;14
2022-02-11;1,201;2;11;15
2022-02-11;1,198;2;11;16
2022-02-11;0,891;2;11;17
2022-02-11;0,877;2;11;18
2022-02-11;2,012;2;11;19
2022-02-11;1,771;2;11;20
2022-02-11;2,084;2;11;21
2022-02-11;2,059;2;11;22
2022-02-11;1,829;2;11;23
2022-02-11;1,857;2;11;24
2022-02-12;2,538;2;12;1
2022-02-12;1,521;2;12;2
2022-02-12;1,066;2;12;3
2022-02-12;0,905;2;12;4
2022-02-12;0,612;2;12;5
2022-02-12;1,426;2;12;6
2022-02-12;1,108;2;12;7
2022-02-12;0,602;2;12;8
2022-02-12;1,0;2;12;9
2022-02-12;1,145;2;12;10
2022-02-12;1,177;2;12;11
2022-02-12;2,389;2;12;12
2022-02-12;2,051;2;12;13
2022-02-12;2,324;2;12;14
2022-02-12;2,187;2;12;15
2022-02-12;1,765;2;12;16
2022-02-12;1,823;2;12;17
2022-02-12;1,155;2;12;18
2022-02-12;1,738;2;12;19
2022-02-12;1,729;2;12;20
2022-02-12;2,415;2;12;21
2022-02-12;2,346;2;12;22
2022-02-12;2,595;2;12;23
2022-02-12;3,216;2;12;24
2022-02-13;0,873;2;13;1
2022-02-13;0,505;2;13;2
2022-02-13;0,518;2;13;3
2022-02-13;0,656;2;13;4
2022-02-13;0,494;2;13;5
2022-02-13;0,459;2;13;6
2022-02-13;0,448;2;13;7
2022-02-13;0,715;2;13;8
2022-02-13;0,692;2;13;9
2022-02-13;0,752;2;13;10
2022-02-13;0,791;2;13;11
2022-02-13;0,927;2;13;12
2022-02-13;0,672;2;13;13
2022-02-13;1,594;2;13;14
2022-02-13;1,383;2;13;15
2022-02-13;1,483;2;13;16
2022-02-13;1,864;2;13;17
2022-02-13;1,398;2;13;18
2022-02-13;1,343;2;13;19
2022-02-13;0,906;2;13;20
2022-02-13;1,266;2;13;21
2022-02-13;1,522;2;13;22
2022-02-13;1,617;2;13;23
2022-02-13;1,082;2;13;24
2022-02-14;1,355;2;14;1
2022-02-14;0,622;2;14;2
2022-02-14;0,604;2;14;3
2022-02-14;0,54;2;14;4
2022-02-14;0,513;2;14;5
2022-02-14;0,518;2;14;6
2022-02-14;0,45;2;14;7
2022-02-14;0,472;2;14;8
2022-02-14;0,785;2;14;9
2022-02-14;0,612;2;14;10
2022-02-14;0,676;2;14;11
2022-02-14;0,712;2;14;12
2022-02-14;1,076;2;14;13
2022-02-14;0,832;2;14;14
2022-02-14;1,329;2;14;15
2022-02-14;1,83;2;14;16
2022-02-14;1,243;2;14;17
2022-02-14;1,307;2;14;18
2022-02-14;0,948;2;14;19
2022-02-14;1,435;2;14;20
2022-02-14;1,934;2;14;21
2022-02-14;2,36;2;14;22
2022-02-14;2,223;2;14;23
2022-02-14;2,014;2;14;24
2022-02-15;2,47;2;15;1
2022-02-15;0,765;2;15;2
2022-02-15;0,584;2;15;3
2022-02-15;0,512;2;15;4
2022-02-15;0,477;2;15;5
2022-02-15;0,549;2;15;6
2022-02-15;0,679;2;15;7
2022-02-15;0,46;2;15;8
2022-02-15;0,89;2;15;9
2022-02-15;2,563;2;15;10
2022-02-15;1,553;2;15;11
2022-02-15;1,852;2;15;12
2022-02-15;1,749;2;15;13
2022-02-15;2,008;2;15;14
2022-02-15;2,686;2;15;15
2022-02-15;2,654;2;15;16
2022-02-15;2,517;2;15;17
2022-02-15;2,636;2;15;18
2022-02-15;1,976;2;15;19
2022-02-15;2,583;2;15;20
2022-02-15;2,574;2;15;21
2022-02-15;2,378;2;15;22
2022-02-15;3,231;2;15;23
2022-02-15;3,302;2;15;24
2022-02-16;1,682;2;16;1
2022-02-16;1,724;2;16;2
2022-02-16;1,566;2;16;3
2022-02-16;0,763;2;16;4
2022-02-16;1,152;2;16;5
2022-02-16;1,659;2;16;6
2022-02-16;0,939;2;16;7
2022-02-16;1,28;2;16;8
2022-02-16;1,0;2;16;9
2022-02-16;1,086;2;16;10
2022-02-16;1,284;2;16;11
2022-02-16;1,366;2;16;12
2022-02-16;1,025;2;16;13
2022-02-16;1,232;2;16;14
2022-02-16;1,157;2;16;15
2022-02-16;1,668;2;16;16
2022-02-16;1,72;2;16;17
2022-02-16;1,642;2;16;18
2022-02-16;1,835;2;16;19
2022-02-16;1,692;2;16;20
2022-02-16;1,917;2;16;21
2022-02-16;3,004;2;16;22
2022-02-16;4,026;2;16;23
2022-02-16;4,3;2;16;24
2022-02-17;2,83;2;17;1
2022-02-17;0,909;2;17;2
2022-02-17;0,953;2;17;3
2022-02-17;0,692;2;17;4
2022-02-17;0,944;2;17;5
2022-02-17;0,728;2;17;6
2022-02-17;0,56;2;17;7
2022-02-17;0,83;2;17;8
2022-02-17;1,502;2;17;9
2022-02-17;0,797;2;17;10
2022-02-17;1,542;2;17;11
2022-02-17;1,661;2;17;12
2022-02-17;1,128;2;17;13
2022-02-17;1,717;2;17;14
2022-02-17;1,479;2;17;15
2022-02-17;1,371;2;17;16
2022-02-17;1,238;2;17;17
2022-02-17;1,509;2;17;18
2022-02-17;2,004;2;17;19
2022-02-17;2,279;2;17;20
2022-02-17;2,49;2;17;21
2022-02-17;2,553;2;17;22
2022-02-17;3,571;2;17;23
2022-02-17;2,81;2;17;24
2022-02-18;0,66;2;18;1
2022-02-18;0,695;2;18;2
2022-02-18;0,519;2;18;3
2022-02-18;0,652;2;18;4
2022-02-18;0,544;2;18;5
2022-02-18;0,518;2;18;6
2022-02-18;0,412;2;18;7
2022-02-18;0,974;2;18;8
2022-02-18;1,445;2;18;9
2022-02-18;0,553;2;18;10
2022-02-18;0,982;2;18;11
2022-02-18;1,205;2;18;12
2022-02-18;0,976;2;18;13
2022-02-18;1,287;2;18;14
2022-02-18;1,168;2;18;15
2022-02-18;1,546;2;18;16
2022-02-18;0,925;2;18;17
2022-02-18;1,386;2;18;18
2022-02-18;1,863;2;18;19
2022-02-18;1,378;2;18;20
2022-02-18;1,488;2;18;21
2022-02-18;2,392;2;18;22
2022-02-18;2,112;2;18;23
2022-02-18;1,621;2;18;24
2022-02-19;1,715;2;19;1
2022-02-19;2,038;2;19;2
2022-02-19;0,674;2;19;3
2022-02-19;0,454;2;19;4
2022-02-19;0,552;2;19;5
2022-02-19;0,675;2;19;6
2022-02-19;0,399;2;19;7
2022-02-19;0,491;2;19;8
2022-02-19;1,135;2;19;9
2022-02-19;1,304;2;19;10
2022-02-19;1,346;2;19;11
2022-02-19;2,288;2;19;12
2022-02-19;2,012;2;19;13
2022-02-19;1,414;2;19;14
2022-02-19;1,813;2;19;15
2022-02-19;2,23;2;19;16
2022-02-19;1,902;2;19;17
2022-02-19;1,554;2;19;18
2022-02-19;1,794;2;19;19
2022-02-19;1,526;2;19;20
2022-02-19;2,061;2;19;21
2022-02-19;2,553;2;19;22
2022-02-19;1,702;2;19;23
2022-02-19;1,688;2;19;24
2022-02-20;1,827;2;20;1
2022-02-20;1,539;2;20;2
2022-02-20;1,525;2;20;3
2022-02-20;1,505;2;20;4
2022-02-20;1,441;2;20;5
2022-02-20;1,598;2;20;6
2022-02-20;1,517;2;20;7
2022-02-20;1,479;2;20;8
2022-02-20;1,735;2;20;9
2022-02-20;0,971;2;20;10
2022-02-20;1,418;2;20;11
2022-02-20;1,148;2;20;12
2022-02-20;1,86;2;20;13
2022-02-20;0,819;2;20;14
2022-02-20;1,564;2;20;15
2022-02-20;1,654;2;20;16
2022-02-20;1,56;2;20;17
2022-02-20;1,134;2;20;18
2022-02-20;0,929;2;20;19
2022-02-20;1,325;2;20;20
2022-02-20;1,196;2;20;21
2022-02-20;1,624;2;20;22
2022-02-20;2,277;2;20;23
2022-02-20;2,522;2;20;24
2022-02-21;1,053;2;21;1
2022-02-21;0,64;2;21;2
2022-02-21;0,555;2;21;3
2022-02-21;0,538;2;21;4
2022-02-21;0,523;2;21;5
2022-02-21;0,51;2;21;6
2022-02-21;0,693;2;21;7
2022-02-21;0,556;2;21;8
2022-02-21;1,051;2;21;9
2022-02-21;3,283;2;21;10
2022-02-21;1,5;2;21;11
2022-02-21;0,719;2;21;12
2022-02-21;0,723;2;21;13
2022-02-21;1,198;2;21;14
2022-02-21;1,366;2;21;15
2022-02-21;1,481;2;21;16
2022-02-21;0,995;2;21;17
2022-02-21;1,132;2;21;18
2022-02-21;1,452;2;21;19
2022-02-21;1,887;2;21;20
2022-02-21;3,177;2;21;21
2022-02-21;3,001;2;21;22
2022-02-21;3,747;2;21;23
2022-02-21;3,341;2;21;24
2022-02-22;1,454;2;22;1
2022-02-22;1,239;2;22;2
2022-02-22;0,878;2;22;3
2022-02-22;0,571;2;22;4
2022-02-22;0,698;2;22;5
2022-02-22;0,507;2;22;6
2022-02-22;0,382;2;22;7
2022-02-22;0,878;2;22;8
2022-02-22;1,587;2;22;9
2022-02-22;0,63;2;22;10
2022-02-22;2,026;2;22;11
2022-02-22;2,068;2;22;12
2022-02-22;1,776;2;22;13
2022-02-22;1,608;2;22;14
2022-02-22;1,356;2;22;15
2022-02-22;1,636;2;22;16
2022-02-22;0,836;2;22;17
2022-02-22;0,925;2;22;18
2022-02-22;0,666;2;22;19
2022-02-22;0,889;2;22;20
2022-02-22;1,49;2;22;21
2022-02-22;1,363;2;22;22
2022-02-22;1,563;2;22;23
2022-02-22;1,98;2;22;24
2022-02-23;1,447;2;23;1
2022-02-23;0,903;2;23;2
2022-02-23;0,479;2;23;3
2022-02-23;0,535;2;23;4
2022-02-23;0,655;2;23;5
2022-02-23;0,48;2;23;6
2022-02-23;0,432;2;23;7
2022-02-23;0,496;2;23;8
2022-02-23;0,843;2;23;9
2022-02-23;1,268;2;23;10
2022-02-23;1,618;2;23;11
2022-02-23;1,997;2;23;12
2022-02-23;1,696;2;23;13
2022-02-23;1,657;2;23;14
2022-02-23;1,477;2;23;15
2022-02-23;1,675;2;23;16
2022-02-23;1,352;2;23;17
2022-02-23;0,72;2;23;18
2022-02-23;1,364;2;23;19
2022-02-23;1,686;2;23;20
2022-02-23;1,96;2;23;21
2022-02-23;2,126;2;23;22
2022-02-23;1,967;2;23;23
2022-02-23;2,201;2;23;24
2022-02-24;1,767;2;24;1
2022-02-24;0,518;2;24;2
2022-02-24;0,659;2;24;3
2022-02-24;0,488;2;24;4
2022-02-24;0,602;2;24;5
2022-02-24;0,676;2;24;6
2022-02-24;0,501;2;24;7
2022-02-24;0,49;2;24;8
2022-02-24;0,963;2;24;9
2022-02-24;0,856;2;24;10
2022-02-24;1,307;2;24;11
2022-02-24;2,493;2;24;12
2022-02-24;3,109;2;24;13
2022-02-24;3,024;2;24;14
2022-02-24;1,752;2;24;15
2022-02-24;1,604;2;24;16
2022-02-24;1,779;2;24;17
2022-02-24;0,984;2;24;18
2022-02-24;1,06;2;24;19
2022-02-24;1,802;2;24;20
2022-02-24;2,431;2;24;21
2022-02-24;2,227;2;24;22
2022-02-24;2,395;2;24;23
2022-02-24;1,676;2;24;24
2022-02-25;0,587;2;25;1
2022-02-25;0,718;2;25;2
2022-02-25;0,593;2;25;3
2022-02-25;0,489;2;25;4
2022-02-25;0,711;2;25;5
2022-02-25;0,53;2;25;6
2022-02-25;0,572;2;25;7
2022-02-25;0,503;2;25;8
2022-02-25;0,828;2;25;9
2022-02-25;1,96;2;25;10
2022-02-25;2,465;2;25;11
2022-02-25;2,233;2;25;12
2022-02-25;2,601;2;25;13
2022-02-25;3,028;2;25;14
2022-02-25;2,378;2;25;15
2022-02-25;1,71;2;25;16
2022-02-25;1,17;2;25;17
2022-02-25;1,428;2;25;18
2022-02-25;1,389;2;25;19
2022-02-25;1,514;2;25;20
2022-02-25;1,263;2;25;21
2022-02-25;2,202;2;25;22
2022-02-25;2,361;2;25;23
2022-02-25;1,551;2;25;24
2022-02-26;0,9;2;26;1
2022-02-26;1,062;2;26;2
2022-02-26;0,751;2;26;3
2022-02-26;0,887;2;26;4
2022-02-26;0,776;2;26;5
2022-02-26;0,889;2;26;6
2022-02-26;0,98;2;26;7
2022-02-26;0,953;2;26;8
2022-02-26;1,152;2;26;9
2022-02-26;2,428;2;26;10
2022-02-26;1,674;2;26;11
2022-02-26;1,17;2;26;12
2022-02-26;1,131;2;26;13
2022-02-26;1,591;2;26;14
2022-02-26;2,013;2;26;15
2022-02-26;1,875;2;26;16
2022-02-26;1,924;2;26;17
2022-02-26;2,13;2;26;18
2022-02-26;1,812;2;26;19
2022-02-26;1,104;2;26;20
2022-02-26;2,072;2;26;21
2022-02-26;1,887;2;26;22
2022-02-26;1,991;2;26;23
2022-02-26;1,574;2;26;24
2022-02-27;1,435;2;27;1
2022-02-27;1,047;2;27;2
2022-02-27;0,792;2;27;3
2022-02-27;1,049;2;27;4
2022-02-27;0,899;2;27;5
2022-02-27;0,94;2;27;6
2022-02-27;0,916;2;27;7
2022-02-27;0,935;2;27;8
2022-02-27;0,981;2;27;9
2022-02-27;1,688;2;27;10
2022-02-27;1,95;2;27;11
2022-02-27;2,267;2;27;12
2022-02-27;2,446;2;27;13
2022-02-27;2,097;2;27;14
2022-02-27;1,788;2;27;15
2022-02-27;1,828;2;27;16
2022-02-27;1,228;2;27;17
2022-02-27;1,12;2;27;18
2022-02-27;1,264;2;27;19
2022-02-27;1,222;2;27;20
2022-02-27;1,346;2;27;21
2022-02-27;1,766;2;27;22
2022-02-27;1,951;2;27;23
2022-02-27;1,314;2;27;24
2022-02-28;0,714;2;28;1
2022-02-28;0,717;2;28;2
2022-02-28;0,712;2;28;3
2022-02-28;0,519;2;28;4
2022-02-28;0,614;2;28;5
2022-02-28;0,677;2;28;6
2022-02-28;0,555;2;28;7
2022-02-28;0,702;2;28;8
2022-02-28;0,936;2;28;9
2022-02-28;0,654;2;28;10
2022-02-28;1,341;2;28;11
2022-02-28;1,478;2;28;12
2022-02-28;0,956;2;28;13
2022-02-28;1,917;2;28;14
2022-02-28;1,286;2;28;15
2022-02-28;1,298;2;28;16
2022-02-28;2,511;2;28;17
2022-02-28;2,042;2;28;18
2022-02-28;1,888;2;28;19
2022-02-28;1,879;2;28;20
2022-02-28;2,554;2;28;21
2022-02-28;1,978;2;28;22
2022-02-28;0,957;2;28;23
2022-02-28;1,64;2;28;24
2022-03-01;2,057;3;1;1
2022-03-01;0,512;3;1;2
2022-03-01;0,701;3;1;3
2022-03-01;0,512;3;1;4
2022-03-01;0,558;3;1;5
2022-03-01;0,554;3;1;6
2022-03-01;0,661;3;1;7
2022-03-01;0,742;3;1;8
2022-03-01;1,569;3;1;9
2022-03-01;0,817;3;1;10
2022-03-01;1,273;3;1;11
2022-03-01;1,302;3;1;12
2022-03-01;1,484;3;1;13
2022-03-01;1,442;3;1;14
2022-03-01;1,53;3;1;15
2022-03-01;1,458;3;1;16
2022-03-01;0,819;3;1;17
2022-03-01;0,858;3;1;18
2022-03-01;1,047;3;1;19
2022-03-01;1,95;3;1;20
2022-03-01;1,769;3;1;21
2022-03-01;2,139;3;1;22
2022-03-01;1,858;3;1;23
2022-03-01;1,669;3;1;24
2022-03-02;0,958;3;2;1
2022-03-02;0,527;3;2;2
2022-03-02;0,429;3;2;3
2022-03-02;0,655;3;2;4
2022-03-02;0,512;3;2;5
2022-03-02;0,669;3;2;6
2022-03-02;0,464;3;2;7
2022-03-02;0,489;3;2;8
2022-03-02;1,136;3;2;9
2022-03-02;0,618;3;2;10
2022-03-02;1,371;3;2;11
2022-03-02;1,701;3;2;12
2022-03-02;1,201;3;2;13
2022-03-02;1,353;3;2;14
2022-03-02;1,237;3;2;15
2022-03-02;1,339;3;2;16
2022-03-02;1,286;3;2;17
2022-03-02;0,988;3;2;18
2022-03-02;0,796;3;2;19
2022-03-02;0,906;3;2;20
2022-03-02;1,444;3;2;21
2022-03-02;1,343;3;2;22
2022-03-02;1,286;3;2;23
2022-03-02;1,442;3;2;24
2022-03-03;0,952;3;3;1
2022-03-03;0,65;3;3;2
2022-03-03;0,553;3;3;3
2022-03-03;0,461;3;3;4
2022-03-03;0,523;3;3;5
2022-03-03;0,498;3;3;6
2022-03-03;0,514;3;3;7
2022-03-03;0,54;3;3;8
2022-03-03;0,786;3;3;9
2022-03-03;1,084;3;3;10
2022-03-03;0,669;3;3;11
2022-03-03;0,98;3;3;12
2022-03-03;1,58;3;3;13
2022-03-03;1,358;3;3;14
2022-03-03;1,523;3;3;15
2022-03-03;1,548;3;3;16
2022-03-03;0,722;3;3;17
2022-03-03;1,113;3;3;18
2022-03-03;2,073;3;3;19
2022-03-03;2,866;3;3;20
2022-03-03;1,991;3;3;21
2022-03-03;1,419;3;3;22
2022-03-03;1,695;3;3;23
2022-03-03;1,201;3;3;24
2022-03-04;1,789;3;4;1
2022-03-04;1,54;3;4;2
2022-03-04;0,619;3;4;3
2022-03-04;0,531;3;4;4
2022-03-04;0,498;3;4;5
2022-03-04;0,566;3;4;6
2022-03-04;0,655;3;4;7
2022-03-04;0,664;3;4;8
2022-03-04;1,363;3;4;9
2022-03-04;1,153;3;4;10
2022-03-04;0,706;3;4;11
2022-03-04;1,576;3;4;12
2022-03-04;1,03;3;4;13
2022-03-04;1,721;3;4;14
2022-03-04;1,894;3;4;15
2022-03-04;1,7;3;4;16
2022-03-04;1,292;3;4;17
2022-03-04;1,1;3;4;18
2022-03-04;1,161;3;4;19
2022-03-04;1,121;3;4;20
2022-03-04;1,072;3;4;21
2022-03-04;0,959;3;4;22
2022-03-04;1,12;3;4;23
2022-03-04;1,234;3;4;24
2022-03-05;0,62;3;5;1
2022-03-05;0,527;3;5;2
2022-03-05;0,685;3;5;3
2022-03-05;0,611;3;5;4
2022-03-05;0,531;3;5;5
2022-03-05;0,527;3;5;6
2022-03-05;0,595;3;5;7
2022-03-05;0,807;3;5;8
2022-03-05;0,68;3;5;9
2022-03-05;0,773;3;5;10
2022-03-05;0,698;3;5;11
2022-03-05;1,401;3;5;12
2022-03-05;1,564;3;5;13
2022-03-05;1,894;3;5;14
2022-03-05;1,192;3;5;15
2022-03-05;2,336;3;5;16
2022-03-05;2,182;3;5;17
2022-03-05;1,471;3;5;18
2022-03-05;1,589;3;5;19
2022-03-05;1,405;3;5;20
2022-03-05;1,662;3;5;21
2022-03-05;2,081;3;5;22
2022-03-05;2,12;3;5;23
2022-03-05;1,915;3;5;24
2022-03-06;1,353;3;6;1
2022-03-06;0,67;3;6;2
2022-03-06;0,593;3;6;3
2022-03-06;0,592;3;6;4
2022-03-06;0,55;3;6;5
2022-03-06;0,524;3;6;6
2022-03-06;0,656;3;6;7
2022-03-06;0,69;3;6;8
2022-03-06;0,672;3;6;9
2022-03-06;1,788;3;6;10
2022-03-06;1,318;3;6;11
2022-03-06;2,421;3;6;12
2022-03-06;1,914;3;6;13
2022-03-06;1,931;3;6;14
2022-03-06;2,4;3;6;15
2022-03-06;2,051;3;6;16
2022-03-06;1,516;3;6;17
2022-03-06;1,529;3;6;18
2022-03-06;1,36;3;6;19
2022-03-06;2,666;3;6;20
2022-03-06;2,661;3;6;21
2022-03-06;2,508;3;6;22
2022-03-06;1,739;3;6;23
2022-03-06;1,437;3;6;24
2022-03-07;0,704;3;7;1
2022-03-07;0,718;3;7;2
2022-03-07;0,503;3;7;3
2022-03-07;0,589;3;7;4
2022-03-07;0,718;3;7;5
2022-03-07;0,643;3;7;6
2022-03-07;0,602;3;7;7
2022-03-07;0,528;3;7;8
2022-03-07;0,795;3;7;9
2022-03-07;1,189;3;7;10
2022-03-07;1,022;3;7;11
2022-03-07;1,742;3;7;12
2022-03-07;2,086;3;7;13
2022-03-07;2,196;3;7;14
2022-03-07;2,078;3;7;15
2022-03-07;2,182;3;7;16
2022-03-07;1,592;3;7;17
2022-03-07;1,66;3;7;18
2022-03-07;1,559;3;7;19
2022-03-07;1,324;3;7;20
2022-03-07;1,775;3;7;21
2022-03-07;1,732;3;7;22
2022-03-07;1,304;3;7;23
2022-03-07;1,5;3;7;24
2022-03-08;1,26;3;8;1
2022-03-08;0,889;3;8;2
2022-03-08;0,647;3;8;3
2022-03-08;0,676;3;8;4
2022-03-08;0,601;3;8;5
2022-03-08;0,682;3;8;6
2022-03-08;0,63;3;8;7
2022-03-08;0,588;3;8;8
2022-03-08;0,978;3;8;9
2022-03-08;0,941;3;8;10
2022-03-08;0,998;3;8;11
2022-03-08;1,239;3;8;12
2022-03-08;0,951;3;8;13
2022-03-08;1,333;3;8;14
2022-03-08;2,238;3;8;15
2022-03-08;1,753;3;8;16
2022-03-08;1,668;3;8;17
2022-03-08;1,407;3;8;18
2022-03-08;1,64;3;8;19
2022-03-08;1,466;3;8;20
2022-03-08;1,543;3;8;21
2022-03-08;1,891;3;8;22
2022-03-08;1,465;3;8;23
2022-03-08;1,492;3;8;24
2022-03-09;1,496;3;9;1
2022-03-09;1,913;3;9;2
2022-03-09;1,171;3;9;3
2022-03-09;0,546;3;9;4
2022-03-09;0,592;3;9;5
2022-03-09;0,703;3;9;6
2022-03-09;0,621;3;9;7
2022-03-09;0,756;3;9;8
2022-03-09;0,838;3;9;9
2022-03-09;0,706;3;9;10
2022-03-09;0,998;3;9;11
2022-03-09;2,359;3;9;12
2022-03-09;1,353;3;9;13
2022-03-09;1,723;3;9;14
2022-03-09;2,204;3;9;15
2022-03-09;2,02;3;9;16
2022-03-09;1,472;3;9;17
2022-03-09;1,155;3;9;18
2022-03-09;1,094;3;9;19
2022-03-09;1,181;3;9;20
2022-03-09;1,556;3;9;21
2022-03-09;1,475;3;9;22
2022-03-09;1,232;3;9;23
2022-03-09;1,324;3;9;24
2022-03-10;1,157;3;10;1
2022-03-10;1,141;3;10;2
2022-03-10;1,093;3;10;3
2022-03-10;0,521;3;10;4
