CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0021000004500478JL;22/01/2022;20;2,301;R
ES0021000004500478JL;22/01/2022;21;2,752;R
ES0021000004500478JL;22/01/2022;22;3,235;R
ES0021000004500478JL;22/01/2022;23;3,313;R
ES0021000004500478JL;22/01/2022;24;3,250;R
ES0021000004500478JL;23/01/2022;1;2,523;R
ES0021000004500478JL;23/01/2022;2;0,904;R
ES0021000004500478JL;23/01/2022;3;1,097;R
ES0021000004500478JL;23/01/2022;4;0,800;R
ES0021000004500478JL;23/01/2022;5;1,010;R
ES0021000004500478JL;23/01/2022;6;1,001;R
ES0021000004500478JL;23/01/2022;7;1,144;R
ES0021000004500478JL;23/01/2022;8;0,970;R
ES0021000004500478JL;23/01/2022;9;1,292;R
ES0021000004500478JL;23/01/2022;10;1,843;R
ES0021000004500478JL;23/01/2022;11;2,301;R
ES0021000004500478JL;23/01/2022;12;2,179;R
ES0021000004500478JL;23/01/2022;13;3,330;R
ES0021000004500478JL;23/01/2022;14;3,349;R
ES0021000004500478JL;23/01/2022;15;3,669;R
ES0021000004500478JL;23/01/2022;16;3,419;R
ES0021000004500478JL;23/01/2022;17;3,562;R
ES0021000004500478JL;23/01/2022;18;3,550;R
ES0021000004500478JL;23/01/2022;19;3,235;R
ES0021000004500478JL;23/01/2022;20;2,926;R
ES0021000004500478JL;23/01/2022;21;2,292;R
ES0021000004500478JL;23/01/2022;22;2,378;R
ES0021000004500478JL;23/01/2022;23;2,138;R
ES0021000004500478JL;23/01/2022;24;2,357;R
ES0021000004500478JL;24/01/2022;1;1,616;R
ES0021000004500478JL;24/01/2022;2;1,049;R
ES0021000004500478JL;24/01/2022;3;0,919;R
ES0021000004500478JL;24/01/2022;4;1,184;R
ES0021000004500478JL;24/01/2022;5;0,936;R
ES0021000004500478JL;24/01/2022;6;1,224;R
ES0021000004500478JL;24/01/2022;7;1,065;R
ES0021000004500478JL;24/01/2022;8;1,272;R
ES0021000004500478JL;24/01/2022;9;1,363;R
ES0021000004500478JL;24/01/2022;10;1,332;R
ES0021000004500478JL;24/01/2022;11;1,361;R
ES0021000004500478JL;24/01/2022;12;1,186;R
ES0021000004500478JL;24/01/2022;13;1,418;R
ES0021000004500478JL;24/01/2022;14;3,816;R
ES0021000004500478JL;24/01/2022;15;3,622;R
ES0021000004500478JL;24/01/2022;16;3,991;R
ES0021000004500478JL;24/01/2022;17;4,305;R
ES0021000004500478JL;24/01/2022;18;3,283;R
ES0021000004500478JL;24/01/2022;19;3,107;R
ES0021000004500478JL;24/01/2022;20;2,606;R
ES0021000004500478JL;24/01/2022;21;2,323;R
ES0021000004500478JL;24/01/2022;22;2,524;R
ES0021000004500478JL;24/01/2022;23;2,263;R
ES0021000004500478JL;24/01/2022;24;3,996;R
ES0021000004500478JL;25/01/2022;1;1,276;R
ES0021000004500478JL;25/01/2022;2;1,084;R
ES0021000004500478JL;25/01/2022;3;0,923;R
ES0021000004500478JL;25/01/2022;4;0,909;R
ES0021000004500478JL;25/01/2022;5;1,037;R
ES0021000004500478JL;25/01/2022;6;0,929;R
ES0021000004500478JL;25/01/2022;7;1,115;R
ES0021000004500478JL;25/01/2022;8;1,041;R
ES0021000004500478JL;25/01/2022;9;1,307;R
ES0021000004500478JL;25/01/2022;10;1,268;R
ES0021000004500478JL;25/01/2022;11;2,088;R
ES0021000004500478JL;25/01/2022;12;2,187;R
ES0021000004500478JL;25/01/2022;13;1,853;R
ES0021000004500478JL;25/01/2022;14;2,180;R
ES0021000004500478JL;25/01/2022;15;2,628;R
ES0021000004500478JL;25/01/2022;16;3,010;R
ES0021000004500478JL;25/01/2022;17;2,305;R
ES0021000004500478JL;25/01/2022;18;2,676;R
ES0021000004500478JL;25/01/2022;19;1,840;R
ES0021000004500478JL;25/01/2022;20;3,172;R
ES0021000004500478JL;25/01/2022;21;3,070;R
ES0021000004500478JL;25/01/2022;22;3,956;R
ES0021000004500478JL;25/01/2022;23;3,942;R
ES0021000004500478JL;25/01/2022;24;3,455;R
ES0021000004500478JL;26/01/2022;1;2,248;R
ES0021000004500478JL;26/01/2022;2;1,749;R
ES0021000004500478JL;26/01/2022;3;1,582;R
ES0021000004500478JL;26/01/2022;4;1,724;R
ES0021000004500478JL;26/01/2022;5;1,737;R
ES0021000004500478JL;26/01/2022;6;1,618;R
ES0021000004500478JL;26/01/2022;7;2,439;R
ES0021000004500478JL;26/01/2022;8;2,009;R
ES0021000004500478JL;26/01/2022;9;2,715;R
ES0021000004500478JL;26/01/2022;10;3,277;R
ES0021000004500478JL;26/01/2022;11;3,002;R
ES0021000004500478JL;26/01/2022;12;3,486;R
ES0021000004500478JL;26/01/2022;13;3,159;R
ES0021000004500478JL;26/01/2022;14;3,578;R
ES0021000004500478JL;26/01/2022;15;2,922;R
ES0021000004500478JL;26/01/2022;16;2,768;R
ES0021000004500478JL;26/01/2022;17;2,634;R
ES0021000004500478JL;26/01/2022;18;1,937;R
ES0021000004500478JL;26/01/2022;19;1,874;R
ES0021000004500478JL;26/01/2022;20;1,769;R
ES0021000004500478JL;26/01/2022;21;2,921;R
ES0021000004500478JL;26/01/2022;22;3,329;R
ES0021000004500478JL;26/01/2022;23;3,430;R
ES0021000004500478JL;26/01/2022;24;2,818;R
ES0021000004500478JL;27/01/2022;1;2,504;R
ES0021000004500478JL;27/01/2022;2;1,792;R
ES0021000004500478JL;27/01/2022;3;0,830;R
ES0021000004500478JL;27/01/2022;4;1,102;R
ES0021000004500478JL;27/01/2022;5;0,919;R
ES0021000004500478JL;27/01/2022;6;0,838;R
ES0021000004500478JL;27/01/2022;7;1,249;R
ES0021000004500478JL;27/01/2022;8;0,923;R
ES0021000004500478JL;27/01/2022;9;1,186;R
ES0021000004500478JL;27/01/2022;10;1,383;R
ES0021000004500478JL;27/01/2022;11;1,165;R
ES0021000004500478JL;27/01/2022;12;1,141;R
ES0021000004500478JL;27/01/2022;13;1,968;R
ES0021000004500478JL;27/01/2022;14;2,010;R
ES0021000004500478JL;27/01/2022;15;2,588;R
ES0021000004500478JL;27/01/2022;16;2,916;R
ES0021000004500478JL;27/01/2022;17;2,366;R
ES0021000004500478JL;27/01/2022;18;2,051;R
ES0021000004500478JL;27/01/2022;19;2,044;R
ES0021000004500478JL;27/01/2022;20;2,091;R
ES0021000004500478JL;27/01/2022;21;2,119;R
ES0021000004500478JL;27/01/2022;22;4,088;R
ES0021000004500478JL;27/01/2022;23;3,560;R
ES0021000004500478JL;27/01/2022;24;4,429;R
ES0021000004500478JL;28/01/2022;1;2,664;R
ES0021000004500478JL;28/01/2022;2;2,431;R
ES0021000004500478JL;28/01/2022;3;1,671;R
ES0021000004500478JL;28/01/2022;4;1,522;R
ES0021000004500478JL;28/01/2022;5;1,291;R
ES0021000004500478JL;28/01/2022;6;1,360;R
ES0021000004500478JL;28/01/2022;7;1,800;R
ES0021000004500478JL;28/01/2022;8;1,847;R
ES0021000004500478JL;28/01/2022;9;1,520;R
ES0021000004500478JL;28/01/2022;10;1,130;R
ES0021000004500478JL;28/01/2022;11;1,322;R
ES0021000004500478JL;28/01/2022;12;1,926;R
ES0021000004500478JL;28/01/2022;13;1,551;R
ES0021000004500478JL;28/01/2022;14;1,626;R
ES0021000004500478JL;28/01/2022;15;1,025;R
ES0021000004500478JL;28/01/2022;16;2,026;R
ES0021000004500478JL;28/01/2022;17;2,499;R
ES0021000004500478JL;28/01/2022;18;2,340;R
ES0021000004500478JL;28/01/2022;19;1,792;R
ES0021000004500478JL;28/01/2022;20;1,945;R
ES0021000004500478JL;28/01/2022;21;1,892;R
ES0021000004500478JL;28/01/2022;22;2,574;R
ES0021000004500478JL;28/01/2022;23;2,506;R
ES0021000004500478JL;28/01/2022;24;2,341;R
ES0021000004500478JL;29/01/2022;1;1,138;R
ES0021000004500478JL;29/01/2022;2;0,747;R
ES0021000004500478JL;29/01/2022;3;0,841;R
ES0021000004500478JL;29/01/2022;4;0,947;R
ES0021000004500478JL;29/01/2022;5;0,929;R
ES0021000004500478JL;29/01/2022;6;0,966;R
ES0021000004500478JL;29/01/2022;7;1,002;R
ES0021000004500478JL;29/01/2022;8;0,932;R
ES0021000004500478JL;29/01/2022;9;1,202;R
ES0021000004500478JL;29/01/2022;10;2,211;R
ES0021000004500478JL;29/01/2022;11;1,801;R
ES0021000004500478JL;29/01/2022;12;0,687;R
ES0021000004500478JL;29/01/2022;13;1,005;R
ES0021000004500478JL;29/01/2022;14;0,885;R
ES0021000004500478JL;29/01/2022;15;1,350;R
ES0021000004500478JL;29/01/2022;16;1,995;R
ES0021000004500478JL;29/01/2022;17;2,148;R
ES0021000004500478JL;29/01/2022;18;2,093;R
ES0021000004500478JL;29/01/2022;19;2,219;R
ES0021000004500478JL;29/01/2022;20;1,904;R
ES0021000004500478JL;29/01/2022;21;1,943;R
ES0021000004500478JL;29/01/2022;22;2,359;R
ES0021000004500478JL;29/01/2022;23;2,131;R
ES0021000004500478JL;29/01/2022;24;2,199;R
ES0021000004500478JL;30/01/2022;1;2,056;R
ES0021000004500478JL;30/01/2022;2;1,982;R
ES0021000004500478JL;30/01/2022;3;2,107;R
ES0021000004500478JL;30/01/2022;4;1,775;R
ES0021000004500478JL;30/01/2022;5;2,031;R
ES0021000004500478JL;30/01/2022;6;1,890;R
ES0021000004500478JL;30/01/2022;7;2,010;R
ES0021000004500478JL;30/01/2022;8;1,865;R
ES0021000004500478JL;30/01/2022;9;1,861;R
ES0021000004500478JL;30/01/2022;10;2,027;R
ES0021000004500478JL;30/01/2022;11;2,142;R
ES0021000004500478JL;30/01/2022;12;2,349;R
ES0021000004500478JL;30/01/2022;13;2,433;R
ES0021000004500478JL;30/01/2022;14;2,168;R
ES0021000004500478JL;30/01/2022;15;2,507;R
ES0021000004500478JL;30/01/2022;16;2,346;R
ES0021000004500478JL;30/01/2022;17;2,288;R
ES0021000004500478JL;30/01/2022;18;1,583;R
ES0021000004500478JL;30/01/2022;19;1,576;R
ES0021000004500478JL;30/01/2022;20;1,576;R
ES0021000004500478JL;30/01/2022;21;2,100;R
ES0021000004500478JL;30/01/2022;22;2,990;R
ES0021000004500478JL;30/01/2022;23;2,883;R
ES0021000004500478JL;30/01/2022;24;2,246;R
ES0021000004500478JL;31/01/2022;1;0,785;R
ES0021000004500478JL;31/01/2022;2;0,646;R
ES0021000004500478JL;31/01/2022;3;0,658;R
ES0021000004500478JL;31/01/2022;4;0,819;R
ES0021000004500478JL;31/01/2022;5;0,840;R
ES0021000004500478JL;31/01/2022;6;0,915;R
ES0021000004500478JL;31/01/2022;7;0,827;R
ES0021000004500478JL;31/01/2022;8;0,882;R
ES0021000004500478JL;31/01/2022;9;0,813;R
ES0021000004500478JL;31/01/2022;10;1,663;R
ES0021000004500478JL;31/01/2022;11;0,982;R
ES0021000004500478JL;31/01/2022;12;1,088;R
ES0021000004500478JL;31/01/2022;13;0,980;R
ES0021000004500478JL;31/01/2022;14;1,011;R
ES0021000004500478JL;31/01/2022;15;1,643;R
ES0021000004500478JL;31/01/2022;16;1,806;R
ES0021000004500478JL;31/01/2022;17;1,292;R
ES0021000004500478JL;31/01/2022;18;1,049;R
ES0021000004500478JL;31/01/2022;19;1,351;R
ES0021000004500478JL;31/01/2022;20;1,654;R
ES0021000004500478JL;31/01/2022;21;2,417;R
ES0021000004500478JL;31/01/2022;22;4,283;R
ES0021000004500478JL;31/01/2022;23;3,988;R
ES0021000004500478JL;31/01/2022;24;3,401;R
ES0021000004500478JL;01/02/2022;1;3,102;R
ES0021000004500478JL;01/02/2022;2;1,853;R
ES0021000004500478JL;01/02/2022;3;1,386;R
ES0021000004500478JL;01/02/2022;4;1,439;R
ES0021000004500478JL;01/02/2022;5;1,228;R
ES0021000004500478JL;01/02/2022;6;1,223;R
ES0021000004500478JL;01/02/2022;7;1,402;R
ES0021000004500478JL;01/02/2022;8;2,141;R
ES0021000004500478JL;01/02/2022;9;3,026;R
ES0021000004500478JL;01/02/2022;10;1,809;R
ES0021000004500478JL;01/02/2022;11;1,042;R
ES0021000004500478JL;01/02/2022;12;1,141;R
ES0021000004500478JL;01/02/2022;13;1,048;R
ES0021000004500478JL;01/02/2022;14;1,101;R
ES0021000004500478JL;01/02/2022;15;2,068;R
ES0021000004500478JL;01/02/2022;16;1,581;R
ES0021000004500478JL;01/02/2022;17;1,386;R
ES0021000004500478JL;01/02/2022;18;1,427;R
ES0021000004500478JL;01/02/2022;19;1,531;R
ES0021000004500478JL;01/02/2022;20;1,269;R
ES0021000004500478JL;01/02/2022;21;2,003;R
ES0021000004500478JL;01/02/2022;22;1,698;R
ES0021000004500478JL;01/02/2022;23;1,377;R
ES0021000004500478JL;01/02/2022;24;1,279;R
ES0021000004500478JL;02/02/2022;1;0,868;R
ES0021000004500478JL;02/02/2022;2;0,794;R
ES0021000004500478JL;02/02/2022;3;0,967;R
ES0021000004500478JL;02/02/2022;4;0,770;R
ES0021000004500478JL;02/02/2022;5;0,854;R
ES0021000004500478JL;02/02/2022;6;0,787;R
ES0021000004500478JL;02/02/2022;7;0,895;R
ES0021000004500478JL;02/02/2022;8;2,190;R
ES0021000004500478JL;02/02/2022;9;2,025;R
ES0021000004500478JL;02/02/2022;10;1,767;R
ES0021000004500478JL;02/02/2022;11;2,065;R
ES0021000004500478JL;02/02/2022;12;1,403;R
ES0021000004500478JL;02/02/2022;13;1,373;R
ES0021000004500478JL;02/02/2022;14;1,135;R
ES0021000004500478JL;02/02/2022;15;1,155;R
ES0021000004500478JL;02/02/2022;16;1,006;R
ES0021000004500478JL;02/02/2022;17;1,018;R
ES0021000004500478JL;02/02/2022;18;1,170;R
ES0021000004500478JL;02/02/2022;19;0,906;R
ES0021000004500478JL;02/02/2022;20;0,901;R
ES0021000004500478JL;02/02/2022;21;1,464;R
ES0021000004500478JL;02/02/2022;22;1,982;R
ES0021000004500478JL;02/02/2022;23;1,927;R
ES0021000004500478JL;02/02/2022;24;1,033;R
ES0021000004500478JL;03/02/2022;1;0,804;R
ES0021000004500478JL;03/02/2022;2;0,702;R
ES0021000004500478JL;03/02/2022;3;0,681;R
ES0021000004500478JL;03/02/2022;4;0,935;R
ES0021000004500478JL;03/02/2022;5;0,769;R
ES0021000004500478JL;03/02/2022;6;0,776;R
ES0021000004500478JL;03/02/2022;7;0,865;R
ES0021000004500478JL;03/02/2022;8;0,749;R
ES0021000004500478JL;03/02/2022;9;1,329;R
ES0021000004500478JL;03/02/2022;10;0,900;R
ES0021000004500478JL;03/02/2022;11;1,587;R
ES0021000004500478JL;03/02/2022;12;1,591;R
ES0021000004500478JL;03/02/2022;13;0,609;R
ES0021000004500478JL;03/02/2022;14;0,632;R
ES0021000004500478JL;03/02/2022;15;0,630;R
ES0021000004500478JL;03/02/2022;16;0,660;R
ES0021000004500478JL;03/02/2022;17;0,552;R
ES0021000004500478JL;03/02/2022;18;0,558;R
ES0021000004500478JL;03/02/2022;19;0,570;R
ES0021000004500478JL;03/02/2022;20;0,499;R
ES0021000004500478JL;03/02/2022;21;0,594;R
ES0021000004500478JL;03/02/2022;22;0,609;R
ES0021000004500478JL;03/02/2022;23;2,903;R
ES0021000004500478JL;03/02/2022;24;1,899;R
ES0021000004500478JL;04/02/2022;1;0,666;R
ES0021000004500478JL;04/02/2022;2;0,661;R
ES0021000004500478JL;04/02/2022;3;0,717;R
ES0021000004500478JL;04/02/2022;4;0,836;R
ES0021000004500478JL;04/02/2022;5;0,789;R
ES0021000004500478JL;04/02/2022;6;0,709;R
ES0021000004500478JL;04/02/2022;7;0,805;R
ES0021000004500478JL;04/02/2022;8;0,743;R
ES0021000004500478JL;04/02/2022;9;1,067;R
ES0021000004500478JL;04/02/2022;10;1,090;R
ES0021000004500478JL;04/02/2022;11;1,076;R
ES0021000004500478JL;04/02/2022;12;1,156;R
ES0021000004500478JL;04/02/2022;13;1,303;R
ES0021000004500478JL;04/02/2022;14;1,108;R
ES0021000004500478JL;04/02/2022;15;2,560;R
ES0021000004500478JL;04/02/2022;16;3,320;R
ES0021000004500478JL;04/02/2022;17;1,799;R
ES0021000004500478JL;04/02/2022;18;1,657;R
ES0021000004500478JL;04/02/2022;19;1,638;R
ES0021000004500478JL;04/02/2022;20;1,598;R
ES0021000004500478JL;04/02/2022;21;1,824;R
ES0021000004500478JL;04/02/2022;22;1,660;R
ES0021000004500478JL;04/02/2022;23;1,731;R
ES0021000004500478JL;04/02/2022;24;2,827;R
ES0021000004500478JL;05/02/2022;1;1,062;R
ES0021000004500478JL;05/02/2022;2;0,532;R
ES0021000004500478JL;05/02/2022;3;0,591;R
ES0021000004500478JL;05/02/2022;4;0,626;R
ES0021000004500478JL;05/02/2022;5;0,585;R
ES0021000004500478JL;05/02/2022;6;0,654;R
ES0021000004500478JL;05/02/2022;7;0,506;R
ES0021000004500478JL;05/02/2022;8;0,473;R
ES0021000004500478JL;05/02/2022;9;1,015;R
ES0021000004500478JL;05/02/2022;10;0,592;R
ES0021000004500478JL;05/02/2022;11;0,716;R
ES0021000004500478JL;05/02/2022;12;1,551;R
ES0021000004500478JL;05/02/2022;13;1,562;R
ES0021000004500478JL;05/02/2022;14;0,914;R
ES0021000004500478JL;05/02/2022;15;1,162;R
ES0021000004500478JL;05/02/2022;16;1,633;R
ES0021000004500478JL;05/02/2022;17;1,327;R
ES0021000004500478JL;05/02/2022;18;1,017;R
ES0021000004500478JL;05/02/2022;19;0,994;R
ES0021000004500478JL;05/02/2022;20;0,692;R
ES0021000004500478JL;05/02/2022;21;0,871;R
ES0021000004500478JL;05/02/2022;22;1,619;R
ES0021000004500478JL;05/02/2022;23;1,366;R
ES0021000004500478JL;05/02/2022;24;1,281;R
ES0021000004500478JL;06/02/2022;1;1,314;R
ES0021000004500478JL;06/02/2022;2;1,767;R
ES0021000004500478JL;06/02/2022;3;1,014;R
ES0021000004500478JL;06/02/2022;4;0,859;R
ES0021000004500478JL;06/02/2022;5;0,719;R
ES0021000004500478JL;06/02/2022;6;0,805;R
ES0021000004500478JL;06/02/2022;7;0,851;R
ES0021000004500478JL;06/02/2022;8;0,645;R
ES0021000004500478JL;06/02/2022;9;1,004;R
ES0021000004500478JL;06/02/2022;10;1,060;R
ES0021000004500478JL;06/02/2022;11;0,951;R
ES0021000004500478JL;06/02/2022;12;1,502;R
ES0021000004500478JL;06/02/2022;13;1,169;R
ES0021000004500478JL;06/02/2022;14;1,728;R
ES0021000004500478JL;06/02/2022;15;2,389;R
ES0021000004500478JL;06/02/2022;16;2,400;R
ES0021000004500478JL;06/02/2022;17;1,704;R
ES0021000004500478JL;06/02/2022;18;1,826;R
ES0021000004500478JL;06/02/2022;19;1,946;R
ES0021000004500478JL;06/02/2022;20;2,243;R
ES0021000004500478JL;06/02/2022;21;2,371;R
ES0021000004500478JL;06/02/2022;22;1,959;R
ES0021000004500478JL;06/02/2022;23;1,879;R
ES0021000004500478JL;06/02/2022;24;1,448;R
ES0021000004500478JL;07/02/2022;1;0,636;R
ES0021000004500478JL;07/02/2022;2;0,839;R
ES0021000004500478JL;07/02/2022;3;0,684;R
ES0021000004500478JL;07/02/2022;4;0,829;R
ES0021000004500478JL;07/02/2022;5;0,874;R
ES0021000004500478JL;07/02/2022;6;0,741;R
ES0021000004500478JL;07/02/2022;7;0,705;R
ES0021000004500478JL;07/02/2022;8;0,870;R
ES0021000004500478JL;07/02/2022;9;1,700;R
ES0021000004500478JL;07/02/2022;10;3,066;R
ES0021000004500478JL;07/02/2022;11;1,838;R
ES0021000004500478JL;07/02/2022;12;0,808;R
ES0021000004500478JL;07/02/2022;13;1,431;R
ES0021000004500478JL;07/02/2022;14;0,912;R
ES0021000004500478JL;07/02/2022;15;2,046;R
ES0021000004500478JL;07/02/2022;16;1,711;R
ES0021000004500478JL;07/02/2022;17;1,203;R
ES0021000004500478JL;07/02/2022;18;0,936;R
ES0021000004500478JL;07/02/2022;19;1,162;R
ES0021000004500478JL;07/02/2022;20;0,985;R
ES0021000004500478JL;07/02/2022;21;1,375;R
ES0021000004500478JL;07/02/2022;22;1,429;R
ES0021000004500478JL;07/02/2022;23;1,289;R
ES0021000004500478JL;07/02/2022;24;1,547;R
ES0021000004500478JL;08/02/2022;1;0,630;R
ES0021000004500478JL;08/02/2022;2;0,690;R
ES0021000004500478JL;08/02/2022;3;0,607;R
ES0021000004500478JL;08/02/2022;4;0,580;R
ES0021000004500478JL;08/02/2022;5;0,426;R
ES0021000004500478JL;08/02/2022;6;0,685;R
ES0021000004500478JL;08/02/2022;7;0,553;R
ES0021000004500478JL;08/02/2022;8;0,492;R
ES0021000004500478JL;08/02/2022;9;1,873;R
ES0021000004500478JL;08/02/2022;10;1,567;R
ES0021000004500478JL;08/02/2022;11;1,213;R
ES0021000004500478JL;08/02/2022;12;0,993;R
ES0021000004500478JL;08/02/2022;13;0,917;R
ES0021000004500478JL;08/02/2022;14;0,907;R
ES0021000004500478JL;08/02/2022;15;1,969;R
ES0021000004500478JL;08/02/2022;16;1,695;R
ES0021000004500478JL;08/02/2022;17;1,475;R
ES0021000004500478JL;08/02/2022;18;1,096;R
ES0021000004500478JL;08/02/2022;19;1,111;R
ES0021000004500478JL;08/02/2022;20;1,260;R
ES0021000004500478JL;08/02/2022;21;1,712;R
ES0021000004500478JL;08/02/2022;22;1,690;R
ES0021000004500478JL;08/02/2022;23;2,461;R
ES0021000004500478JL;08/02/2022;24;1,871;R
ES0021000004500478JL;09/02/2022;1;1,574;R
ES0021000004500478JL;09/02/2022;2;0,912;R
ES0021000004500478JL;09/02/2022;3;1,110;R
ES0021000004500478JL;09/02/2022;4;0,782;R
ES0021000004500478JL;09/02/2022;5;1,070;R
ES0021000004500478JL;09/02/2022;6;1,080;R
ES0021000004500478JL;09/02/2022;7;0,769;R
ES0021000004500478JL;09/02/2022;8;1,427;R
ES0021000004500478JL;09/02/2022;9;1,502;R
ES0021000004500478JL;09/02/2022;10;0,791;R
ES0021000004500478JL;09/02/2022;11;0,927;R
ES0021000004500478JL;09/02/2022;12;1,057;R
ES0021000004500478JL;09/02/2022;13;0,743;R
ES0021000004500478JL;09/02/2022;14;2,138;R
ES0021000004500478JL;09/02/2022;15;2,594;R
ES0021000004500478JL;09/02/2022;16;2,176;R
ES0021000004500478JL;09/02/2022;17;1,996;R
ES0021000004500478JL;09/02/2022;18;1,234;R
ES0021000004500478JL;09/02/2022;19;1,308;R
ES0021000004500478JL;09/02/2022;20;1,241;R
ES0021000004500478JL;09/02/2022;21;1,413;R
ES0021000004500478JL;09/02/2022;22;1,641;R
ES0021000004500478JL;09/02/2022;23;2,384;R
ES0021000004500478JL;09/02/2022;24;2,518;R
ES0021000004500478JL;10/02/2022;1;1,135;R
ES0021000004500478JL;10/02/2022;2;0,544;R
ES0021000004500478JL;10/02/2022;3;0,728;R
ES0021000004500478JL;10/02/2022;4;0,576;R
ES0021000004500478JL;10/02/2022;5;0,524;R
ES0021000004500478JL;10/02/2022;6;0,673;R
ES0021000004500478JL;10/02/2022;7;0,530;R
ES0021000004500478JL;10/02/2022;8;0,975;R
ES0021000004500478JL;10/02/2022;9;1,328;R
ES0021000004500478JL;10/02/2022;10;1,626;R
ES0021000004500478JL;10/02/2022;11;0,792;R
ES0021000004500478JL;10/02/2022;12;0,716;R
ES0021000004500478JL;10/02/2022;13;0,854;R
ES0021000004500478JL;10/02/2022;14;0,821;R
ES0021000004500478JL;10/02/2022;15;1,303;R
ES0021000004500478JL;10/02/2022;16;1,587;R
ES0021000004500478JL;10/02/2022;17;1,097;R
ES0021000004500478JL;10/02/2022;18;1,016;R
ES0021000004500478JL;10/02/2022;19;1,095;R
ES0021000004500478JL;10/02/2022;20;1,038;R
ES0021000004500478JL;10/02/2022;21;2,139;R
ES0021000004500478JL;10/02/2022;22;2,014;R
ES0021000004500478JL;10/02/2022;23;2,409;R
ES0021000004500478JL;10/02/2022;24;2,050;R
ES0021000004500478JL;11/02/2022;1;1,396;R
ES0021000004500478JL;11/02/2022;2;0,499;R
ES0021000004500478JL;11/02/2022;3;0,495;R
ES0021000004500478JL;11/02/2022;4;0,470;R
ES0021000004500478JL;11/02/2022;5;0,723;R
ES0021000004500478JL;11/02/2022;6;0,512;R
ES0021000004500478JL;11/02/2022;7;0,467;R
ES0021000004500478JL;11/02/2022;8;0,453;R
ES0021000004500478JL;11/02/2022;9;0,742;R
ES0021000004500478JL;11/02/2022;10;0,675;R
ES0021000004500478JL;11/02/2022;11;0,710;R
ES0021000004500478JL;11/02/2022;12;0,569;R
ES0021000004500478JL;11/02/2022;13;0,866;R
ES0021000004500478JL;11/02/2022;14;1,468;R
ES0021000004500478JL;11/02/2022;15;1,201;R
ES0021000004500478JL;11/02/2022;16;1,198;R
ES0021000004500478JL;11/02/2022;17;0,891;R
ES0021000004500478JL;11/02/2022;18;0,877;R
ES0021000004500478JL;11/02/2022;19;2,012;R
ES0021000004500478JL;11/02/2022;20;1,771;R
ES0021000004500478JL;11/02/2022;21;2,084;R
ES0021000004500478JL;11/02/2022;22;2,059;R
ES0021000004500478JL;11/02/2022;23;1,829;R
ES0021000004500478JL;11/02/2022;24;1,857;R
ES0021000004500478JL;12/02/2022;1;2,538;R
ES0021000004500478JL;12/02/2022;2;1,521;R
ES0021000004500478JL;12/02/2022;3;1,066;R
ES0021000004500478JL;12/02/2022;4;0,905;R
ES0021000004500478JL;12/02/2022;5;0,612;R
ES0021000004500478JL;12/02/2022;6;1,426;R
ES0021000004500478JL;12/02/2022;7;1,108;R
ES0021000004500478JL;12/02/2022;8;0,602;R
ES0021000004500478JL;12/02/2022;9;1,000;R
ES0021000004500478JL;12/02/2022;10;1,145;R
ES0021000004500478JL;12/02/2022;11;1,177;R
ES0021000004500478JL;12/02/2022;12;2,389;R
ES0021000004500478JL;12/02/2022;13;2,051;R
ES0021000004500478JL;12/02/2022;14;2,324;R
ES0021000004500478JL;12/02/2022;15;2,187;R
ES0021000004500478JL;12/02/2022;16;1,765;R
ES0021000004500478JL;12/02/2022;17;1,823;R
ES0021000004500478JL;12/02/2022;18;1,155;R
ES0021000004500478JL;12/02/2022;19;1,738;R
ES0021000004500478JL;12/02/2022;20;1,729;R
ES0021000004500478JL;12/02/2022;21;2,415;R
ES0021000004500478JL;12/02/2022;22;2,346;R
ES0021000004500478JL;12/02/2022;23;2,595;R
