CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0021000003073076YC;08/06/2023;9;0,290;R
ES0021000003073076YC;08/06/2023;10;0,436;R
ES0021000003073076YC;08/06/2023;11;0,378;R
ES0021000003073076YC;08/06/2023;12;0,400;R
ES0021000003073076YC;08/06/2023;13;0,483;R
ES0021000003073076YC;08/06/2023;14;0,419;R
ES0021000003073076YC;08/06/2023;15;0,503;R
ES0021000003073076YC;08/06/2023;16;0,360;R
ES0021000003073076YC;08/06/2023;17;0,509;R
ES0021000003073076YC;08/06/2023;18;0,376;R
ES0021000003073076YC;08/06/2023;19;0,430;R
ES0021000003073076YC;08/06/2023;20;0,558;R
ES0021000003073076YC;08/06/2023;21;0,621;R
ES0021000003073076YC;08/06/2023;22;1,591;R
ES0021000003073076YC;08/06/2023;23;0,584;R
ES0021000003073076YC;08/06/2023;24;0,565;R
ES0021000003073076YC;09/06/2023;1;0,354;R
ES0021000003073076YC;09/06/2023;2;2,031;R
ES0021000003073076YC;09/06/2023;3;2,566;R
ES0021000003073076YC;09/06/2023;4;2,572;R
ES0021000003073076YC;09/06/2023;5;2,528;R
ES0021000003073076YC;09/06/2023;6;0,567;R
ES0021000003073076YC;09/06/2023;7;0,753;R
ES0021000003073076YC;09/06/2023;8;0,511;R
ES0021000003073076YC;09/06/2023;9;0,301;R
ES0021000003073076YC;09/06/2023;10;0,453;R
ES0021000003073076YC;09/06/2023;11;0,363;R
ES0021000003073076YC;09/06/2023;12;0,827;R
ES0021000003073076YC;09/06/2023;13;0,542;R
ES0021000003073076YC;09/06/2023;14;0,620;R
ES0021000003073076YC;09/06/2023;15;1,136;R
ES0021000003073076YC;09/06/2023;16;0,712;R
ES0021000003073076YC;09/06/2023;17;0,411;R
ES0021000003073076YC;09/06/2023;18;0,329;R
ES0021000003073076YC;09/06/2023;19;0,470;R
ES0021000003073076YC;09/06/2023;20;0,455;R
ES0021000003073076YC;09/06/2023;21;0,461;R
ES0021000003073076YC;09/06/2023;22;1,028;R
ES0021000003073076YC;09/06/2023;23;0,677;R
ES0021000003073076YC;09/06/2023;24;0,548;R
ES0021000003073076YC;10/06/2023;1;0,919;R
ES0021000003073076YC;10/06/2023;2;2,280;R
ES0021000003073076YC;10/06/2023;3;2,972;R
ES0021000003073076YC;10/06/2023;4;2,624;R
ES0021000003073076YC;10/06/2023;5;2,106;R
ES0021000003073076YC;10/06/2023;6;0,287;R
ES0021000003073076YC;10/06/2023;7;0,299;R
ES0021000003073076YC;10/06/2023;8;0,279;R
ES0021000003073076YC;10/06/2023;9;0,281;R
ES0021000003073076YC;10/06/2023;10;0,464;R
ES0021000003073076YC;10/06/2023;11;0,804;R
ES0021000003073076YC;10/06/2023;12;0,362;R
ES0021000003073076YC;10/06/2023;13;0,258;R
ES0021000003073076YC;10/06/2023;14;0,828;R
ES0021000003073076YC;10/06/2023;15;2,006;R
ES0021000003073076YC;10/06/2023;16;0,593;R
ES0021000003073076YC;10/06/2023;17;0,474;R
ES0021000003073076YC;10/06/2023;18;0,460;R
ES0021000003073076YC;10/06/2023;19;0,456;R
ES0021000003073076YC;10/06/2023;20;1,183;R
ES0021000003073076YC;10/06/2023;21;0,929;R
ES0021000003073076YC;10/06/2023;22;1,426;R
ES0021000003073076YC;10/06/2023;23;1,247;R
ES0021000003073076YC;10/06/2023;24;0,905;R
ES0021000003073076YC;11/06/2023;1;1,121;R
ES0021000003073076YC;11/06/2023;2;0,510;R
ES0021000003073076YC;11/06/2023;3;0,396;R
ES0021000003073076YC;11/06/2023;4;0,418;R
ES0021000003073076YC;11/06/2023;5;0,384;R
ES0021000003073076YC;11/06/2023;6;0,318;R
ES0021000003073076YC;11/06/2023;7;0,286;R
ES0021000003073076YC;11/06/2023;8;0,269;R
ES0021000003073076YC;11/06/2023;9;0,324;R
ES0021000003073076YC;11/06/2023;10;0,346;R
ES0021000003073076YC;11/06/2023;11;0,477;R
ES0021000003073076YC;11/06/2023;12;1,185;R
ES0021000003073076YC;11/06/2023;13;1,765;R
ES0021000003073076YC;11/06/2023;14;2,146;R
ES0021000003073076YC;11/06/2023;15;1,278;R
ES0021000003073076YC;11/06/2023;16;1,213;R
ES0021000003073076YC;11/06/2023;17;1,286;R
ES0021000003073076YC;11/06/2023;18;1,255;R
ES0021000003073076YC;11/06/2023;19;1,280;R
ES0021000003073076YC;11/06/2023;20;1,221;R
ES0021000003073076YC;11/06/2023;21;2,613;R
ES0021000003073076YC;11/06/2023;22;1,676;R
ES0021000003073076YC;11/06/2023;23;0,911;R
ES0021000003073076YC;11/06/2023;24;1,242;R
ES0021000003073076YC;12/06/2023;1;1,234;R
ES0021000003073076YC;12/06/2023;2;2,110;R
ES0021000003073076YC;12/06/2023;3;2,678;R
ES0021000003073076YC;12/06/2023;4;2,576;R
ES0021000003073076YC;12/06/2023;5;0,878;R
ES0021000003073076YC;12/06/2023;6;0,479;R
ES0021000003073076YC;12/06/2023;7;0,813;R
ES0021000003073076YC;12/06/2023;8;0,398;R
ES0021000003073076YC;12/06/2023;9;0,263;R
ES0021000003073076YC;12/06/2023;10;0,268;R
ES0021000003073076YC;12/06/2023;11;0,395;R
ES0021000003073076YC;12/06/2023;12;0,345;R
ES0021000003073076YC;12/06/2023;13;0,424;R
ES0021000003073076YC;12/06/2023;14;0,410;R
ES0021000003073076YC;12/06/2023;15;0,579;R
ES0021000003073076YC;12/06/2023;16;0,411;R
ES0021000003073076YC;12/06/2023;17;0,843;R
ES0021000003073076YC;12/06/2023;18;1,224;R
ES0021000003073076YC;12/06/2023;19;1,299;R
ES0021000003073076YC;12/06/2023;20;1,090;R
ES0021000003073076YC;12/06/2023;21;1,305;R
ES0021000003073076YC;12/06/2023;22;0,993;R
ES0021000003073076YC;12/06/2023;23;0,579;R
ES0021000003073076YC;12/06/2023;24;0,753;R
ES0021000003073076YC;13/06/2023;1;0,648;R
ES0021000003073076YC;13/06/2023;2;2,128;R
ES0021000003073076YC;13/06/2023;3;2,527;R
ES0021000003073076YC;13/06/2023;4;2,618;R
ES0021000003073076YC;13/06/2023;5;2,633;R
ES0021000003073076YC;13/06/2023;6;1,085;R
ES0021000003073076YC;13/06/2023;7;0,726;R
ES0021000003073076YC;13/06/2023;8;0,350;R
ES0021000003073076YC;13/06/2023;9;0,518;R
ES0021000003073076YC;13/06/2023;10;0,266;R
ES0021000003073076YC;13/06/2023;11;0,372;R
ES0021000003073076YC;13/06/2023;12;0,316;R
ES0021000003073076YC;13/06/2023;13;0,319;R
ES0021000003073076YC;13/06/2023;14;0,302;R
ES0021000003073076YC;13/06/2023;15;0,582;R
ES0021000003073076YC;13/06/2023;16;0,367;R
ES0021000003073076YC;13/06/2023;17;0,445;R
ES0021000003073076YC;13/06/2023;18;0,498;R
ES0021000003073076YC;13/06/2023;19;0,522;R
ES0021000003073076YC;13/06/2023;20;0,989;R
ES0021000003073076YC;13/06/2023;21;1,231;R
ES0021000003073076YC;13/06/2023;22;1,775;R
ES0021000003073076YC;13/06/2023;23;1,431;R
ES0021000003073076YC;13/06/2023;24;1,269;R
ES0021000003073076YC;14/06/2023;1;1,128;R
ES0021000003073076YC;14/06/2023;2;2,854;R
ES0021000003073076YC;14/06/2023;3;3,386;R
ES0021000003073076YC;14/06/2023;4;3,301;R
ES0021000003073076YC;14/06/2023;5;3,326;R
ES0021000003073076YC;14/06/2023;6;1,915;R
ES0021000003073076YC;14/06/2023;7;1,941;R
ES0021000003073076YC;14/06/2023;8;0,924;R
ES0021000003073076YC;14/06/2023;9;0,255;R
ES0021000003073076YC;14/06/2023;10;0,270;R
ES0021000003073076YC;14/06/2023;11;0,426;R
ES0021000003073076YC;14/06/2023;12;0,314;R
ES0021000003073076YC;14/06/2023;13;0,271;R
ES0021000003073076YC;14/06/2023;14;0,734;R
ES0021000003073076YC;14/06/2023;15;0,552;R
ES0021000003073076YC;14/06/2023;16;0,353;R
ES0021000003073076YC;14/06/2023;17;0,496;R
ES0021000003073076YC;14/06/2023;18;0,509;R
ES0021000003073076YC;14/06/2023;19;0,446;R
ES0021000003073076YC;14/06/2023;20;0,849;R
ES0021000003073076YC;14/06/2023;21;1,328;R
ES0021000003073076YC;14/06/2023;22;1,167;R
ES0021000003073076YC;14/06/2023;23;1,011;R
ES0021000003073076YC;14/06/2023;24;0,498;R
ES0021000003073076YC;15/06/2023;1;0,489;R
ES0021000003073076YC;15/06/2023;2;2,096;R
ES0021000003073076YC;15/06/2023;3;2,862;R
ES0021000003073076YC;15/06/2023;4;2,689;R
ES0021000003073076YC;15/06/2023;5;2,606;R
ES0021000003073076YC;15/06/2023;6;2,302;R
ES0021000003073076YC;15/06/2023;7;1,571;R
ES0021000003073076YC;15/06/2023;8;0,419;R
ES0021000003073076YC;15/06/2023;9;0,263;R
ES0021000003073076YC;15/06/2023;10;0,385;R
ES0021000003073076YC;15/06/2023;11;0,860;R
ES0021000003073076YC;15/06/2023;12;0,817;R
ES0021000003073076YC;15/06/2023;13;0,270;R
ES0021000003073076YC;15/06/2023;14;0,368;R
ES0021000003073076YC;15/06/2023;15;0,451;R
ES0021000003073076YC;15/06/2023;16;1,322;R
ES0021000003073076YC;15/06/2023;17;1,335;R
ES0021000003073076YC;15/06/2023;18;1,349;R
ES0021000003073076YC;15/06/2023;19;1,334;R
ES0021000003073076YC;15/06/2023;20;1,335;R
ES0021000003073076YC;15/06/2023;21;1,297;R
ES0021000003073076YC;15/06/2023;22;1,584;R
ES0021000003073076YC;15/06/2023;23;1,432;R
ES0021000003073076YC;15/06/2023;24;1,467;R
ES0021000003073076YC;16/06/2023;1;1,329;R
ES0021000003073076YC;16/06/2023;2;3,076;R
ES0021000003073076YC;16/06/2023;3;3,506;R
ES0021000003073076YC;16/06/2023;4;3,297;R
ES0021000003073076YC;16/06/2023;5;3,278;R
ES0021000003073076YC;16/06/2023;6;1,397;R
ES0021000003073076YC;16/06/2023;7;1,063;R
ES0021000003073076YC;16/06/2023;8;0,532;R
ES0021000003073076YC;16/06/2023;9;0,668;R
ES0021000003073076YC;16/06/2023;10;0,378;R
ES0021000003073076YC;16/06/2023;11;0,448;R
ES0021000003073076YC;16/06/2023;12;0,839;R
ES0021000003073076YC;16/06/2023;13;0,676;R
ES0021000003073076YC;16/06/2023;14;0,834;R
ES0021000003073076YC;16/06/2023;15;0,985;R
ES0021000003073076YC;16/06/2023;16;1,186;R
ES0021000003073076YC;16/06/2023;17;0,733;R
ES0021000003073076YC;16/06/2023;18;0,427;R
ES0021000003073076YC;16/06/2023;19;0,486;R
ES0021000003073076YC;16/06/2023;20;0,697;R
ES0021000003073076YC;16/06/2023;21;0,410;R
ES0021000003073076YC;16/06/2023;22;2,376;R
ES0021000003073076YC;16/06/2023;23;0,680;R
ES0021000003073076YC;16/06/2023;24;0,618;R
ES0021000003073076YC;17/06/2023;1;1,264;R
ES0021000003073076YC;17/06/2023;2;3,000;R
ES0021000003073076YC;17/06/2023;3;3,177;R
ES0021000003073076YC;17/06/2023;4;2,986;R
ES0021000003073076YC;17/06/2023;5;2,824;R
ES0021000003073076YC;17/06/2023;6;1,027;R
ES0021000003073076YC;17/06/2023;7;0,397;R
ES0021000003073076YC;17/06/2023;8;0,374;R
ES0021000003073076YC;17/06/2023;9;0,427;R
ES0021000003073076YC;17/06/2023;10;0,856;R
ES0021000003073076YC;17/06/2023;11;1,529;R
ES0021000003073076YC;17/06/2023;12;1,419;R
ES0021000003073076YC;17/06/2023;13;1,849;R
ES0021000003073076YC;17/06/2023;14;3,498;R
ES0021000003073076YC;17/06/2023;15;2,526;R
ES0021000003073076YC;17/06/2023;16;1,382;R
ES0021000003073076YC;17/06/2023;17;0,825;R
ES0021000003073076YC;17/06/2023;18;0,535;R
ES0021000003073076YC;17/06/2023;19;0,506;R
ES0021000003073076YC;17/06/2023;20;0,460;R
ES0021000003073076YC;17/06/2023;21;0,450;R
ES0021000003073076YC;17/06/2023;22;2,665;R
ES0021000003073076YC;17/06/2023;23;0,974;R
ES0021000003073076YC;17/06/2023;24;1,026;R
ES0021000003073076YC;18/06/2023;1;0,505;R
ES0021000003073076YC;18/06/2023;2;2,131;R
ES0021000003073076YC;18/06/2023;3;2,701;R
ES0021000003073076YC;18/06/2023;4;2,615;R
ES0021000003073076YC;18/06/2023;5;2,662;R
ES0021000003073076YC;18/06/2023;6;0,584;R
ES0021000003073076YC;18/06/2023;7;0,321;R
ES0021000003073076YC;18/06/2023;8;0,268;R
ES0021000003073076YC;18/06/2023;9;0,436;R
ES0021000003073076YC;18/06/2023;10;0,727;R
ES0021000003073076YC;18/06/2023;11;0,969;R
ES0021000003073076YC;18/06/2023;12;0,804;R
ES0021000003073076YC;18/06/2023;13;0,968;R
ES0021000003073076YC;18/06/2023;14;0,888;R
ES0021000003073076YC;18/06/2023;15;2,239;R
ES0021000003073076YC;18/06/2023;16;0,559;R
ES0021000003073076YC;18/06/2023;17;0,532;R
ES0021000003073076YC;18/06/2023;18;0,559;R
ES0021000003073076YC;18/06/2023;19;0,683;R
ES0021000003073076YC;18/06/2023;20;0,923;R
ES0021000003073076YC;18/06/2023;21;1,619;R
ES0021000003073076YC;18/06/2023;22;2,962;R
ES0021000003073076YC;18/06/2023;23;1,980;R
ES0021000003073076YC;18/06/2023;24;1,197;R
ES0021000003073076YC;19/06/2023;1;0,765;R
ES0021000003073076YC;19/06/2023;2;0,641;R
ES0021000003073076YC;19/06/2023;3;0,533;R
ES0021000003073076YC;19/06/2023;4;0,353;R
ES0021000003073076YC;19/06/2023;5;0,487;R
ES0021000003073076YC;19/06/2023;6;0,503;R
ES0021000003073076YC;19/06/2023;7;0,486;R
ES0021000003073076YC;19/06/2023;8;0,271;R
ES0021000003073076YC;19/06/2023;9;0,347;R
ES0021000003073076YC;19/06/2023;10;0,241;R
ES0021000003073076YC;19/06/2023;11;0,427;R
ES0021000003073076YC;19/06/2023;12;0,299;R
ES0021000003073076YC;19/06/2023;13;0,422;R
ES0021000003073076YC;19/06/2023;14;0,599;R
ES0021000003073076YC;19/06/2023;15;0,557;R
ES0021000003073076YC;19/06/2023;16;0,505;R
ES0021000003073076YC;19/06/2023;17;0,446;R
ES0021000003073076YC;19/06/2023;18;0,419;R
ES0021000003073076YC;19/06/2023;19;0,488;R
ES0021000003073076YC;19/06/2023;20;0,449;R
ES0021000003073076YC;19/06/2023;21;0,618;R
ES0021000003073076YC;19/06/2023;22;1,059;R
ES0021000003073076YC;19/06/2023;23;0,886;R
ES0021000003073076YC;19/06/2023;24;0,689;R
ES0021000003073076YC;20/06/2023;1;0,477;R
ES0021000003073076YC;20/06/2023;2;2,188;R
ES0021000003073076YC;20/06/2023;3;2,692;R
ES0021000003073076YC;20/06/2023;4;2,613;R
ES0021000003073076YC;20/06/2023;5;2,618;R
ES0021000003073076YC;20/06/2023;6;1,298;R
ES0021000003073076YC;20/06/2023;7;1,474;R
ES0021000003073076YC;20/06/2023;8;0,653;R
ES0021000003073076YC;20/06/2023;9;0,551;R
ES0021000003073076YC;20/06/2023;10;0,229;R
ES0021000003073076YC;20/06/2023;11;0,452;R
ES0021000003073076YC;20/06/2023;12;0,332;R
ES0021000003073076YC;20/06/2023;13;0,305;R
ES0021000003073076YC;20/06/2023;14;0,420;R
ES0021000003073076YC;20/06/2023;15;0,653;R
ES0021000003073076YC;20/06/2023;16;0,497;R
ES0021000003073076YC;20/06/2023;17;0,471;R
ES0021000003073076YC;20/06/2023;18;0,421;R
ES0021000003073076YC;20/06/2023;19;0,398;R
ES0021000003073076YC;20/06/2023;20;0,515;R
ES0021000003073076YC;20/06/2023;21;0,463;R
ES0021000003073076YC;20/06/2023;22;1,849;R
ES0021000003073076YC;20/06/2023;23;1,588;R
ES0021000003073076YC;20/06/2023;24;0,691;R
ES0021000003073076YC;21/06/2023;1;0,560;R
ES0021000003073076YC;21/06/2023;2;2,335;R
ES0021000003073076YC;21/06/2023;3;2,718;R
ES0021000003073076YC;21/06/2023;4;2,635;R
ES0021000003073076YC;21/06/2023;5;2,565;R
ES0021000003073076YC;21/06/2023;6;0,966;R
ES0021000003073076YC;21/06/2023;7;0,660;R
ES0021000003073076YC;21/06/2023;8;0,268;R
ES0021000003073076YC;21/06/2023;9;0,822;R
ES0021000003073076YC;21/06/2023;10;0,898;R
ES0021000003073076YC;21/06/2023;11;0,386;R
ES0021000003073076YC;21/06/2023;12;0,231;R
ES0021000003073076YC;21/06/2023;13;0,399;R
ES0021000003073076YC;21/06/2023;14;0,383;R
ES0021000003073076YC;21/06/2023;15;0,616;R
ES0021000003073076YC;21/06/2023;16;0,763;R
ES0021000003073076YC;21/06/2023;17;1,420;R
ES0021000003073076YC;21/06/2023;18;1,327;R
ES0021000003073076YC;21/06/2023;19;1,772;R
ES0021000003073076YC;21/06/2023;20;2,169;R
ES0021000003073076YC;21/06/2023;21;0,816;R
ES0021000003073076YC;21/06/2023;22;1,221;R
ES0021000003073076YC;21/06/2023;23;0,817;R
ES0021000003073076YC;21/06/2023;24;0,743;R
ES0021000003073076YC;22/06/2023;1;0,664;R
ES0021000003073076YC;22/06/2023;2;2,197;R
ES0021000003073076YC;22/06/2023;3;2,763;R
ES0021000003073076YC;22/06/2023;4;2,633;R
ES0021000003073076YC;22/06/2023;5;2,492;R
ES0021000003073076YC;22/06/2023;6;2,144;R
ES0021000003073076YC;22/06/2023;7;1,253;R
ES0021000003073076YC;22/06/2023;8;0,269;R
ES0021000003073076YC;22/06/2023;9;0,283;R
ES0021000003073076YC;22/06/2023;10;0,281;R
ES0021000003073076YC;22/06/2023;11;0,402;R
ES0021000003073076YC;22/06/2023;12;0,259;R
ES0021000003073076YC;22/06/2023;13;0,340;R
ES0021000003073076YC;22/06/2023;14;0,388;R
ES0021000003073076YC;22/06/2023;15;0,432;R
ES0021000003073076YC;22/06/2023;16;0,545;R
ES0021000003073076YC;22/06/2023;17;1,214;R
ES0021000003073076YC;22/06/2023;18;1,366;R
ES0021000003073076YC;22/06/2023;19;1,312;R
ES0021000003073076YC;22/06/2023;20;1,450;R
ES0021000003073076YC;22/06/2023;21;1,327;R
ES0021000003073076YC;22/06/2023;22;1,370;R
ES0021000003073076YC;22/06/2023;23;1,492;R
ES0021000003073076YC;22/06/2023;24;1,638;R
ES0021000003073076YC;23/06/2023;1;1,025;R
ES0021000003073076YC;23/06/2023;2;2,466;R
ES0021000003073076YC;23/06/2023;3;2,574;R
ES0021000003073076YC;23/06/2023;4;2,593;R
ES0021000003073076YC;23/06/2023;5;2,562;R
ES0021000003073076YC;23/06/2023;6;0,859;R
ES0021000003073076YC;23/06/2023;7;0,798;R
ES0021000003073076YC;23/06/2023;8;0,306;R
ES0021000003073076YC;23/06/2023;9;0,271;R
ES0021000003073076YC;23/06/2023;10;0,303;R
ES0021000003073076YC;23/06/2023;11;0,499;R
ES0021000003073076YC;23/06/2023;12;0,425;R
ES0021000003073076YC;23/06/2023;13;0,396;R
ES0021000003073076YC;23/06/2023;14;0,420;R
ES0021000003073076YC;23/06/2023;15;1,149;R
ES0021000003073076YC;23/06/2023;16;1,310;R
ES0021000003073076YC;23/06/2023;17;1,221;R
ES0021000003073076YC;23/06/2023;18;1,365;R
ES0021000003073076YC;23/06/2023;19;1,403;R
ES0021000003073076YC;23/06/2023;20;1,227;R
ES0021000003073076YC;23/06/2023;21;1,235;R
ES0021000003073076YC;23/06/2023;22;2,098;R
ES0021000003073076YC;23/06/2023;23;1,340;R
ES0021000003073076YC;23/06/2023;24;0,592;R
ES0021000003073076YC;24/06/2023;1;0,936;R
ES0021000003073076YC;24/06/2023;2;0,929;R
ES0021000003073076YC;24/06/2023;3;0,655;R
ES0021000003073076YC;24/06/2023;4;0,611;R
ES0021000003073076YC;24/06/2023;5;0,476;R
ES0021000003073076YC;24/06/2023;6;0,459;R
ES0021000003073076YC;24/06/2023;7;0,341;R
ES0021000003073076YC;24/06/2023;8;0,441;R
ES0021000003073076YC;24/06/2023;9;0,470;R
ES0021000003073076YC;24/06/2023;10;0,505;R
ES0021000003073076YC;24/06/2023;11;1,166;R
ES0021000003073076YC;24/06/2023;12;1,202;R
ES0021000003073076YC;24/06/2023;13;1,465;R
ES0021000003073076YC;24/06/2023;14;1,553;R
ES0021000003073076YC;24/06/2023;15;1,465;R
ES0021000003073076YC;24/06/2023;16;1,667;R
ES0021000003073076YC;24/06/2023;17;1,666;R
ES0021000003073076YC;24/06/2023;18;1,692;R
ES0021000003073076YC;24/06/2023;19;1,100;R
ES0021000003073076YC;24/06/2023;20;0,976;R
ES0021000003073076YC;24/06/2023;21;1,151;R
ES0021000003073076YC;24/06/2023;22;1,449;R
ES0021000003073076YC;24/06/2023;23;1,844;R
ES0021000003073076YC;24/06/2023;24;1,442;R
ES0021000003073076YC;25/06/2023;1;1,410;R
ES0021000003073076YC;25/06/2023;2;0,744;R
ES0021000003073076YC;25/06/2023;3;0,758;R
ES0021000003073076YC;25/06/2023;4;0,665;R
ES0021000003073076YC;25/06/2023;5;0,546;R
ES0021000003073076YC;25/06/2023;6;0,508;R
ES0021000003073076YC;25/06/2023;7;0,380;R
ES0021000003073076YC;25/06/2023;8;0,439;R
ES0021000003073076YC;25/06/2023;9;0,379;R
ES0021000003073076YC;25/06/2023;10;0,557;R
ES0021000003073076YC;25/06/2023;11;1,039;R
ES0021000003073076YC;25/06/2023;12;1,447;R
ES0021000003073076YC;25/06/2023;13;1,467;R
ES0021000003073076YC;25/06/2023;14;1,782;R
ES0021000003073076YC;25/06/2023;15;1,928;R
ES0021000003073076YC;25/06/2023;16;1,900;R
ES0021000003073076YC;25/06/2023;17;2,229;R
ES0021000003073076YC;25/06/2023;18;1,863;R
ES0021000003073076YC;25/06/2023;19;1,132;R
ES0021000003073076YC;25/06/2023;20;1,826;R
ES0021000003073076YC;25/06/2023;21;1,027;R
ES0021000003073076YC;25/06/2023;22;0,831;R
ES0021000003073076YC;25/06/2023;23;0,685;R
ES0021000003073076YC;25/06/2023;24;1,625;R
ES0021000003073076YC;26/06/2023;1;3,000;R
ES0021000003073076YC;26/06/2023;2;2,841;R
ES0021000003073076YC;26/06/2023;3;2,546;R
ES0021000003073076YC;26/06/2023;4;2,309;R
ES0021000003073076YC;26/06/2023;5;0,863;R
ES0021000003073076YC;26/06/2023;6;0,521;R
ES0021000003073076YC;26/06/2023;7;0,549;R
ES0021000003073076YC;26/06/2023;8;0,447;R
ES0021000003073076YC;26/06/2023;9;0,801;R
ES0021000003073076YC;26/06/2023;10;0,882;R
ES0021000003073076YC;26/06/2023;11;0,604;R
ES0021000003073076YC;26/06/2023;12;0,361;R
ES0021000003073076YC;26/06/2023;13;0,673;R
ES0021000003073076YC;26/06/2023;14;1,017;R
ES0021000003073076YC;26/06/2023;15;1,081;R
ES0021000003073076YC;26/06/2023;16;1,051;R
ES0021000003073076YC;26/06/2023;17;1,094;R
ES0021000003073076YC;26/06/2023;18;2,283;R
ES0021000003073076YC;26/06/2023;19;2,838;R
ES0021000003073076YC;26/06/2023;20;2,764;R
ES0021000003073076YC;26/06/2023;21;2,831;R
ES0021000003073076YC;26/06/2023;22;3,083;R
ES0021000003073076YC;26/06/2023;23;0,902;R
ES0021000003073076YC;26/06/2023;24;0,625;R
ES0021000003073076YC;27/06/2023;1;0,644;R
ES0021000003073076YC;27/06/2023;2;2,243;R
ES0021000003073076YC;27/06/2023;3;2,679;R
ES0021000003073076YC;27/06/2023;4;2,639;R
ES0021000003073076YC;27/06/2023;5;2,508;R
ES0021000003073076YC;27/06/2023;6;1,422;R
ES0021000003073076YC;27/06/2023;7;1,407;R
ES0021000003073076YC;27/06/2023;8;0,847;R
ES0021000003073076YC;27/06/2023;9;0,273;R
ES0021000003073076YC;27/06/2023;10;0,409;R
ES0021000003073076YC;27/06/2023;11;0,451;R
ES0021000003073076YC;27/06/2023;12;0,356;R
ES0021000003073076YC;27/06/2023;13;0,511;R
ES0021000003073076YC;27/06/2023;14;1,375;R
ES0021000003073076YC;27/06/2023;15;0,945;R
ES0021000003073076YC;27/06/2023;16;1,487;R
ES0021000003073076YC;27/06/2023;17;3,981;R
ES0021000003073076YC;27/06/2023;18;4,089;R
ES0021000003073076YC;27/06/2023;19;2,666;R
ES0021000003073076YC;27/06/2023;20;2,620;R
ES0021000003073076YC;27/06/2023;21;1,864;R
ES0021000003073076YC;27/06/2023;22;3,076;R
ES0021000003073076YC;27/06/2023;23;2,256;R
ES0021000003073076YC;27/06/2023;24;1,127;R
ES0021000003073076YC;28/06/2023;1;1,112;R
ES0021000003073076YC;28/06/2023;2;2,595;R
ES0021000003073076YC;28/06/2023;3;2,912;R
ES0021000003073076YC;28/06/2023;4;2,834;R
ES0021000003073076YC;28/06/2023;5;3,040;R
ES0021000003073076YC;28/06/2023;6;1,679;R
ES0021000003073076YC;28/06/2023;7;0,752;R
ES0021000003073076YC;28/06/2023;8;0,513;R
ES0021000003073076YC;28/06/2023;9;1,012;R
ES0021000003073076YC;28/06/2023;10;0,686;R
ES0021000003073076YC;28/06/2023;11;0,679;R
ES0021000003073076YC;28/06/2023;12;0,391;R
ES0021000003073076YC;28/06/2023;13;0,329;R
ES0021000003073076YC;28/06/2023;14;0,375;R
ES0021000003073076YC;28/06/2023;15;0,343;R
ES0021000003073076YC;28/06/2023;16;0,446;R
ES0021000003073076YC;28/06/2023;17;1,920;R
ES0021000003073076YC;28/06/2023;18;2,142;R
ES0021000003073076YC;28/06/2023;19;3,800;R
ES0021000003073076YC;28/06/2023;20;2,381;R
ES0021000003073076YC;28/06/2023;21;2,990;R
ES0021000003073076YC;28/06/2023;22;1,021;R
ES0021000003073076YC;28/06/2023;23;1,958;R
